180	139	141	141
181	150	141	141
180	148	142	142
180	144	142	142
188	145	128	143
187	127	129	156
181	122	142	163
175	117	153	153
175	110	153	167
183	109	161	168
198	88	132	182
186	93	156	173
198	88	132	183
185	62	156	208
191	76	144	181
184	70	144	216
179	76	141	203
182	63	136	227
172	76	141	202
174	54	135	226
171	79	140	176
172	62	126	210
172	58	130	218
169	54	135	226
167	50	140	234
164	89	146	156
176	65	121	202
198	62	96	210
207	42	84	229
213	42	93	229
201	29	97	255
186	51	126	211
184	47	131	219
182	71	136	170
188	54	122	204
186	50	127	212
177	46	131	219
174	42	136	227
172	38	141	236
169	63	146	186
176	84	132	142
0	96	480	118
144	60	191	191
143	77	192	155
118	86	138	138
95	95	186	119
88	88	199	134
78	84	219	141
69	0	236	360
114	109	146	141
0	0	475	360
167	101	140	156
138	0	199	360
170	112	134	134
0	112	480	134
176	77	127	204
0	106	480	145
133	73	212	212
133	94	212	170
112	101	254	154
106	93	265	171
96	93	285	171
91	90	296	177
124	86	229	183
135	96	206	165
115	99	247	159
139	136	199	159
119	144	238	142
104	141	247	148
100	132	256	164
125	132	206	165
104	135	247	159
128	150	199	159
108	152	238	153
99	147	256	164
124	165	206	165
104	164	247	166
125	144	203	203
125	142	204	204
124	141	205	205
124	139	206	206
123	137	206	206
88	152	277	207
106	158	240	192
82	145	288	214
126	151	199	199
93	152	267	200
110	158	232	185
122	145	208	208
121	164	209	167
101	173	250	150
128	170	194	155
109	160	233	175
90	166	270	162
85	163	280	168
80	160	291	174
74	157	301	180
69	133	312	187
63	130	324	194
99	125	252	201
74	112	301	226
93	120	262	209
107	131	235	188
119	119	211	211
83	119	283	212
101	126	246	196
114	130	220	189
87	136	274	176
113	114	220	220
113	129	221	190
121	136	205	176
128	127	191	194
127	83	193	193
126	92	194	175
131	96	185	166
105	0	235	360
106	128	233	212
74	138	298	192
63	138	320	192
57	134	332	199
50	130	344	206
44	126	357	213
37	122	370	221
30	118	383	229
23	114	397	238
98	156	246	154
91	144	261	176
78	136	287	193
64	126	315	212
48	120	347	223
109	74	223	139
0	68	480	152
131	43	216	201
99	54	280	180
254	11	225	180
265	14	202	185
262	19	209	172
256	12	218	191
286	31	164	197
284	38	167	180
283	42	174	162
279	42	147	169
268	42	146	181
254	49	142	187
247	66	131	178
250	67	122	184
249	71	110	202
243	69	108	199
231	73	118	169
222	74	126	155
250	83	88	140
249	87	89	141
247	87	80	140
243	87	71	150
236	88	75	155
240	86	66	158
234	86	68	159
225	92	76	157
222	94	80	146
227	98	72	145
232	101	60	133
231	104	55	127
226	106	59	129
224	110	58	125
226	109	62	127
226	106	71	130
227	104	70	129
214	108	85	128
197	113	93	130
186	118	96	131
179	123	113	126
182	135	108	116
175	142	123	112
180	146	129	112
182	145	128	113
179	147	131	120
181	152	126	118
178	166	134	109
184	167	132	112
184	169	139	108
190	172	141	109
190	176	143	100
195	175	160	102
210	185	154	91
207	185	154	89
206	180	148	88
204	168	144	92
202	157	142	92
198	150	138	92
192	145	142	90
187	137	141	91
187	126	137	91
188	113	128	96
186	100	128	101
185	88	128	104
185	86	133	103
183	85	134	105
184	90	125	101
185	88	129	113
183	91	131	113
183	92	134	117
181	89	141	125
185	93	133	120
185	88	136	127
191	88	132	119
192	85	136	117
191	85	137	113
189	84	125	113
183	79	113	119
177	75	106	127
170	70	108	133
162	72	120	120
171	70	121	121
163	74	139	113
163	75	137	110
164	75	134	109
172	75	146	108
178	76	152	106
188	85	153	102
193	89	157	100
200	91	158	101
203	91	159	101
217	96	153	95
222	99	162	97
231	98	151	101
237	97	149	99
238	96	163	97
241	103	155	92
240	104	160	106
240	118	157	98
238	120	166	100
241	125	163	103
239	124	166	104
231	124	170	105
223	131	179	107
220	129	186	93
217	128	186	88
213	128	187	86
203	129	191	90
200	130	176	88
191	123	182	102
184	118	177	109
182	116	175	112
177	110	172	112
169	108	174	118
160	103	192	104
158	101	179	109
155	100	178	110
161	99	169	112
157	105	170	101
145	108	176	96
148	112	174	95
144	109	183	103
148	103	178	110
149	101	177	108
147	100	178	111
146	103	177	107
145	100	174	111
142	103	173	106
137	104	182	105
129	106	185	100
124	109	177	100
123	110	179	99
120	110	185	94
121	108	183	98
122	113	183	95
122	117	183	96
127	112	184	101
130	113	183	100
129	113	185	98
131	112	181	98
132	110	179	97
133	109	177	93
132	106	172	99
132	103	168	105
137	106	152	112
141	108	143	131
150	109	138	138
150	111	125	148
142	105	124	164
132	131	114	143
137	130	103	147
138	132	112	150
136	131	130	142
145	129	109	144
148	123	126	144
143	112	135	154
155	105	145	153
152	108	150	150
143	115	164	143
136	111	176	140
147	108	157	134
141	106	166	129
144	98	168	108
146	93	163	108
152	103	160	97
155	99	167	100
158	95	159	104
156	87	162	109
155	83	168	113
155	82	166	110
155	77	182	109
159	64	173	113
169	65	160	112
178	76	161	98
181	80	155	108
191	80	156	111
192	82	233	106
205	84	211	105
219	92	200	100
216	99	206	105
225	97	222	118
236	121	217	108
255	124	189	88
262	127	189	80
266	129	188	82
270	140	188	79
271	138	184	81
270	140	185	98
277	145	181	108
283	143	168	112
283	150	158	110
279	145	152	118
265	137	179	134
266	137	178	134
265	112	177	124
258	99	179	149
260	84	164	145
264	78	155	155
268	76	156	156
267	71	157	157
259	80	157	157
251	86	140	158
253	88	119	163
260	90	102	160
267	90	85	147
281	88	75	150
296	81	61	142
281	74	75	140
297	75	68	137
282	70	78	141
287	73	84	140
292	71	73	146
287	77	83	138
293	75	86	143
307	69	74	148
301	70	84	141
299	66	87	146
302	69	82	151
307	69	90	150
313	68	77	155
315	71	88	147
319	68	91	152
317	73	95	145
317	80	94	135
298	85	113	129
301	92	107	121
296	94	115	124
287	100	131	116
278	104	141	105
273	107	147	98
266	99	161	120
265	97	160	112
266	93	154	107
254	73	172	123
255	63	167	128
252	63	168	125
253	63	166	125
253	70	165	121
255	78	169	114
256	76	170	111
257	72	171	110
257	66	175	116
258	69	176	114
261	63	171	121
264	64	170	120
274	74	164	108
281	71	158	107
280	71	160	104
282	72	156	86
291	68	155	93
293	67	145	96
286	67	158	95
294	64	141	98
286	66	158	94
283	60	164	105
277	53	176	119
292	54	145	117
277	18	175	131
303	6	174	152
308	17	164	131
302	8	176	147
309	0	162	161
309	0	162	161
325	5	129	129
315	0	149	130
320	0	139	134
321	8	137	137
321	0	138	155
316	5	146	146
320	5	159	168
318	7	161	164
317	0	162	182
311	0	168	190
305	5	174	205
297	13	182	189
295	14	184	186
294	14	185	186
293	14	186	186
293	27	186	160
299	32	173	149
278	38	201	138
267	0	212	219
143	77	173	173
195	76	174	139
177	79	208	156
191	86	181	144
200	92	162	162
185	102	163	145
208	98	154	154
222	98	124	155
221	106	111	139
234	112	100	100
227	114	100	95
223	112	98	98
222	120	88	99
219	133	93	83
210	129	106	88
207	130	106	93
210	126	100	100
209	120	100	109
208	115	100	110
213	108	94	115
221	100	83	114
223	91	87	117
228	89	90	116
237	84	82	117
233	85	88	113
230	84	89	114
219	81	101	116
204	78	109	119
196	77	114	119
191	77	117	117
188	76	121	117
188	77	120	113
184	77	131	113
180	78	137	108
179	74	134	109
180	64	136	112
180	60	139	99
188	57	135	94
194	58	133	90
194	59	135	88
190	55	142	88
182	53	144	89
178	52	147	91
174	54	144	84
170	52	148	88
161	47	153	86
153	40	159	92
148	38	162	81
147	36	154	84
147	31	152	91
144	29	152	94
142	29	154	96
142	24	151	98
170	24	122	98
171	20	120	97
172	26	118	96
169	20	123	107
144	24	154	102
158	26	144	101
161	32	138	97
164	38	140	93
161	39	144	98
159	46	146	95
158	50	149	95
158	52	148	95
161	57	150	91
157	58	156	93
156	56	146	100
143	63	153	97
137	64	156	98
132	68	160	99
130	72	169	108
124	76	182	113
124	80	182	119
126	83	177	127
139	94	164	120
152	95	161	125
164	99	163	126
175	105	165	126
177	111	165	123
182	116	143	121
190	120	138	117
200	124	139	116
212	126	146	122
228	130	134	122
225	133	138	124
235	128	131	131
237	121	132	140
248	117	130	147
262	112	111	151
241	115	130	149
239	110	132	152
240	111	129	149
234	112	139	139
232	111	140	140
241	110	133	148
242	112	136	153
237	110	145	156
232	122	151	134
222	127	163	135
222	137	171	119
224	141	175	127
219	151	180	120
218	156	181	118
220	158	184	117
217	131	185	147
222	115	181	166
222	102	174	174
207	88	175	200
202	93	187	187
210	86	182	199
217	70	173	214
218	60	172	221
218	71	174	212
220	77	171	202
226	87	165	193
223	99	173	179
216	107	177	171
206	116	190	163
208	128	187	150
207	145	188	134
205	145	192	134
202	152	192	129
203	155	190	126
201	165	194	124
194	182	198	124
189	192	203	126
192	196	202	117
199	187	189	123
204	173	175	153
195	156	188	188
205	155	171	189
216	177	153	172
211	159	154	187
220	166	136	170
210	136	152	204
224	139	128	195
225	126	127	212
231	137	120	189
232	115	111	201
231	83	107	219
232	74	102	205
230	71	104	195
229	52	104	215
225	23	102	241
218	9	105	237
219	22	89	212
222	29	80	184
209	15	91	172
209	19	91	167
216	21	76	165
216	29	75	164
204	36	89	167
206	31	89	179
210	22	84	184
208	34	83	161
201	40	93	156
169	47	121	142
165	46	132	144
188	50	110	145
199	46	101	152
201	48	100	151
205	48	98	151
211	48	98	147
216	38	96	161
215	41	100	167
213	53	104	159
201	64	129	148
198	75	138	123
162	80	175	131
176	95	166	122
199	100	143	122
191	96	159	133
189	86	167	167
187	96	168	168
182	100	184	169
190	106	177	168
197	112	173	165
214	117	164	170
217	127	162	183
219	126	160	189
228	141	158	184
235	153	163	172
240	153	163	168
241	143	161	181
244	157	155	165
243	158	155	184
247	172	144	179
240	173	143	176
222	183	159	159
219	199	160	128
200	201	184	137
189	214	205	127
182	228	216	129
177	250	224	109
170	279	210	78
174	301	194	57
60	306	419	47
156	48	112	311
143	123	137	161
154	0	119	360
130	96	166	166
147	0	133	360
125	90	176	178
128	99	170	160
147	108	132	141
0	0	480	360
135	87	208	185
154	0	169	360
140	77	198	204
152	97	173	163
158	0	161	360
135	224	207	121
132	221	212	127
160	219	157	131
0	222	480	124
141	223	196	122
0	222	480	124
141	223	196	122
135	222	207	124
131	219	215	129
127	217	223	133
123	214	231	138
149	212	180	144
131	219	216	129
127	216	224	134
122	214	232	139
118	211	241	144
113	236	250	93
136	214	205	138
126	216	225	135
121	213	233	140
117	210	242	145
115	82	125	94
105	85	145	88
117	0	121	357
123	74	139	104
120	77	121	96
126	82	108	88
126	66	131	98
126	47	130	114
129	32	122	122
128	3	123	164
132	7	114	155
130	11	89	146
128	8	91	152
126	4	95	158
127	5	98	152
133	3	98	151
135	3	98	150
137	4	97	149
137	2	96	161
138	1	100	162
138	0	118	169
129	2	132	166
129	1	132	170
127	4	133	172
129	5	132	174
133	11	122	171
129	21	134	166
127	34	134	168
127	49	140	164
127	52	138	171
134	54	123	176
133	52	148	178
125	52	163	186
119	59	175	175
136	64	140	176
127	73	158	180
122	80	169	169
121	86	170	160
117	103	181	142
115	109	189	128
114	103	199	139
116	110	205	133
113	115	209	133
114	122	207	133
112	124	210	133
110	136	217	122
108	133	218	131
106	138	208	123
101	157	214	107
106	173	203	101
104	177	192	96
102	187	182	109
112	193	131	94
111	195	112	89
115	189	100	100
116	194	101	90
124	185	96	96
126	187	96	77
137	187	86	69
138	175	89	78
140	163	83	83
139	166	84	67
153	149	67	75
155	143	71	71
157	144	71	57
165	143	64	51
175	146	58	46
99	65	209	209
237	85	140	167
0	113	479	112
139	76	200	186
110	91	258	155
257	119	134	100
309	307	169	51
206	311	273	47
322	308	152	50
222	313	257	44
138	311	341	47
54	80	425	279
180	142	173	154
215	45	130	130
216	54	105	112
206	16	109	145
198	35	112	126
166	6	129	160
159	7	115	165
167	6	98	170
166	3	95	173
170	3	91	172
157	6	101	168
154	4	104	174
138	0	135	203
147	2	121	200
150	0	125	208
163	7	108	195
163	7	106	195
164	7	96	193
153	7	109	205
164	34	100	201
179	36	95	228
183	56	98	222
190	79	99	198
205	90	94	188
222	107	82	178
231	110	81	194
235	113	84	189
238	114	101	190
235	107	123	222
244	119	118	199
249	128	112	185
249	125	105	193
242	139	114	191
241	136	118	198
238	156	132	168
230	155	149	171
237	158	161	155
236	158	168	153
222	163	181	152
212	174	190	133
199	219	200	91
193	227	204	91
208	219	182	109
207	208	189	113
212	201	176	117
213	198	173	115
208	203	174	95
207	193	187	103
212	199	160	93
209	206	163	81
213	190	154	92
206	178	160	96
190	163	166	99
186	153	172	103
174	145	195	107
174	144	194	97
174	138	206	91
170	124	213	92
172	114	211	94
174	105	206	94
172	90	210	112
182	75	189	123
196	68	188	122
200	58	183	122
202	35	200	150
208	39	190	139
205	41	187	140
211	47	177	129
214	46	174	121
216	41	195	129
217	24	196	147
210	20	189	156
205	26	188	161
206	27	183	166
201	26	175	175
200	28	176	176
199	28	177	186
195	36	182	182
193	37	183	193
194	45	178	189
188	50	173	195
186	51	174	195
185	53	174	196
186	57	177	186
186	49	175	198
181	53	168	198
171	53	177	200
169	59	178	189
161	55	177	201
162	51	151	206
160	58	142	203
153	56	145	206
155	55	139	208
142	55	114	205
127	54	111	205
113	65	121	182
98	71	133	163
74	81	156	147
71	84	152	138
64	90	152	131
59	94	152	126
59	90	152	111
61	83	157	125
59	86	158	128
63	98	151	114
59	93	158	119
63	98	157	110
74	92	158	113
87	88	154	114
96	84	160	118
109	91	155	110
123	84	150	122
132	88	147	122
139	90	141	125
144	83	139	133
149	83	136	132
154	84	135	135
156	88	135	135
157	91	136	136
163	93	132	136
168	94	130	135
167	98	133	133
171	95	129	138
172	96	128	140
172	96	128	141
176	96	126	141
174	99	129	141
177	99	126	141
176	103	129	141
174	105	132	135
175	106	129	140
176	108	128	135
174	109	127	138
174	109	127	138
174	105	128	140
173	104	130	141
177	104	127	136
177	103	127	132
179	102	130	120
181	102	125	111
182	98	124	115
181	96	124	116
183	92	120	120
181	93	124	117
180	89	124	120
183	87	123	117
183	88	127	107
184	91	128	109
187	89	129	112
188	89	132	114
188	87	130	117
188	82	131	124
185	81	132	128
181	97	137	116
177	100	142	113
175	105	141	109
172	116	142	99
170	114	143	102
167	117	146	103
163	123	148	99
160	123	151	104
159	128	151	100
160	126	147	106
163	130	143	100
161	132	141	102
159	133	141	96
158	131	140	93
154	126	144	87
149	123	150	90
145	119	151	93
149	114	137	95
157	113	118	92
165	108	105	101
167	107	103	103
172	103	92	104
173	98	87	107
181	92	78	111
182	88	75	112
185	83	61	114
183	78	61	118
183	79	60	114
179	76	67	112
179	70	63	116
176	70	68	115
175	71	71	112
167	68	80	110
159	69	90	108
145	68	99	108
140	69	108	103
137	72	116	94
137	72	122	84
140	70	128	81
145	73	127	82
154	70	123	82
154	72	125	80
155	74	126	80
156	74	130	81
159	76	130	82
160	74	130	83
164	71	128	89
167	76	129	86
171	71	131	94
176	77	127	89
178	81	128	85
181	77	126	90
186	83	123	86
185	83	126	91
182	88	130	86
180	92	127	85
176	95	129	83
173	97	129	83
171	103	128	83
170	106	127	83
170	107	127	88
169	109	125	85
168	112	127	83
167	111	126	82
172	106	123	88
177	103	119	89
174	102	119	89
173	101	118	90
172	100	119	92
172	100	111	93
171	99	110	95
170	100	109	98
174	96	104	99
175	95	102	102
174	94	102	102
175	93	103	103
173	93	103	98
171	91	104	101
166	88	109	103
164	86	107	101
157	88	111	97
153	86	110	99
151	85	111	97
151	84	110	99
150	83	114	100
149	82	114	99
149	79	113	101
153	79	112	99
154	79	112	101
155	79	110	107
156	82	109	101
159	79	110	105
159	81	111	108
160	83	110	102
163	84	107	107
164	89	107	107
164	89	108	112
163	89	110	110
162	90	111	111
163	93	111	111
163	94	112	112
164	97	112	112
165	96	109	113
162	99	111	111
160	99	112	112
158	102	112	112
155	101	113	113
151	100	113	113
149	96	114	114
145	92	114	114
141	91	115	115
137	89	115	115
133	88	116	116
131	88	116	116
128	88	117	117
126	90	117	117
124	90	114	118
123	88	112	122
123	90	112	124
122	93	110	118
122	93	106	125
117	97	112	122
116	98	109	117
117	96	108	124
115	103	112	116
117	105	115	115
120	106	109	115
120	106	109	118
119	107	110	114
118	107	112	117
114	108	115	115
116	107	112	116
113	108	114	114
111	108	115	115
107	108	115	115
105	109	116	116
105	112	116	116
99	111	117	117
97	114	123	111
101	111	117	117
101	110	118	118
99	111	118	118
101	110	115	119
99	112	117	117
99	111	118	118
100	111	118	118
98	110	119	119
97	111	119	119
100	110	114	120
98	110	117	117
98	111	118	118
98	110	118	118
97	111	119	119
99	110	115	119
92	110	130	118
88	93	136	142
89	95	135	140
135	95	92	138
130	88	100	151
72	94	165	141
74	89	161	153
75	88	158	158
72	106	163	144
74	105	163	136
73	112	163	139
74	112	160	130
73	114	162	135
75	114	157	132
75	115	158	129
76	110	155	136
75	113	157	129
78	110	152	132
71	112	155	132
71	113	157	128
73	114	155	124
77	115	147	111
80	115	142	114
81	117	139	102
103	117	120	103
55	119	148	138
81	112	148	115
83	114	143	112
82	113	146	113
84	113	141	110
83	112	143	111
101	113	127	108
100	112	128	111
99	110	131	113
103	112	122	108
101	112	126	108
117	115	117	104
120	115	111	105
122	113	108	108
121	112	109	109
116	111	119	109
113	108	125	115
97	113	137	107
96	107	139	106
95	105	139	108
95	97	141	123
86	96	159	144
89	95	152	122
87	88	156	137
94	85	142	117
94	91	141	103
101	94	127	97
98	97	134	89
97	86	135	110
97	90	135	122
94	97	141	129
114	103	135	135
121	101	136	143
128	103	130	140
127	106	136	136
126	105	136	136
126	104	137	137
117	105	145	137
121	90	126	142
120	94	125	107
118	103	127	133
123	98	118	144
130	98	111	145
136	93	102	127
142	91	91	131
143	89	88	176
144	90	83	167
148	85	79	178
149	86	79	179
151	86	79	179
152	87	80	185
154	85	81	188
152	85	83	187
151	85	83	187
151	87	83	182
143	91	99	173
149	90	87	175
143	85	99	185
151	110	82	136
162	71	85	213
164	86	81	180
156	86	97	181
160	87	89	178
154	91	101	168
152	87	105	175
150	83	108	181
162	90	112	188
160	100	117	167
162	103	112	160
180	95	108	180
188	115	93	140
202	100	92	169
181	101	111	167
182	92	109	183
191	90	113	189
194	100	107	168
194	107	107	154
211	125	103	148
213	116	99	165
207	113	103	171
205	121	106	152
204	107	102	171
192	103	120	177
203	102	117	177
204	93	115	193
202	100	120	180
203	107	118	169
225	111	94	162
225	131	90	142
226	134	91	152
224	131	94	157
222	140	98	140
215	131	112	157
208	132	126	152
197	133	139	139
197	134	139	139
207	144	140	140
210	148	133	133
210	147	134	134
207	141	134	134
211	142	128	135
216	142	117	132
180	141	150	136
184	141	143	137
185	141	141	141
199	141	113	141
204	141	101	145
194	144	122	146
201	143	107	146
205	143	101	144
175	147	138	138
175	142	139	147
173	139	143	143
172	138	144	144
172	137	144	144
161	135	166	145
166	131	156	145
169	134	151	121
154	128	181	135
154	132	180	126
143	133	202	121
139	130	209	125
135	127	217	130
142	123	202	134
133	117	221	132
140	122	206	125
136	119	215	129
132	118	223	133
139	121	208	126
135	118	217	130
147	116	193	135
146	118	195	129
145	118	196	127
143	117	199	127
142	116	201	127
143	114	199	128
146	113	193	128
148	113	190	126
149	113	187	124
150	109	184	131
153	113	178	125
154	113	176	128
156	118	173	121
155	115	174	129
156	116	172	129
156	115	171	133
155	114	173	132
155	117	174	130
155	122	173	130
150	118	172	135
152	119	167	131
151	118	170	132
152	116	167	134
153	117	166	133
150	117	171	133
153	117	165	130
155	118	160	131
153	118	97	116
158	117	85	116
161	116	80	115
158	115	77	115
158	118	76	108
158	116	73	109
155	114	79	110
157	115	75	107
146	108	90	120
149	107	84	114
152	108	78	112
142	106	94	113
148	102	83	113
144	99	90	106
146	96	87	107
139	95	97	106
139	93	97	107
135	94	102	105
133	91	104	110
137	93	96	108
133	88	102	117
129	89	110	110
139	92	88	102
136	88	95	109
140	89	91	107
136	88	99	108
138	86	92	109
137	80	93	115
134	81	92	113
135	77	91	118
134	75	93	119
132	77	94	115
132	75	94	119
132	75	94	116
126	73	105	120
129	75	100	113
130	68	97	122
135	75	87	115
128	76	101	115
129	76	124	115
131	75	120	120
131	70	120	120
143	69	96	121
137	69	108	118
134	63	114	124
146	66	119	119
166	65	96	120
161	63	86	117
164	65	80	115
168	64	111	116
175	66	114	114
183	65	114	114
188	64	125	115
194	61	131	120
192	59	137	126
196	67	144	113
199	62	140	114
209	64	138	113
210	66	137	116
208	66	138	118
208	70	146	113
206	73	148	111
206	72	147	114
204	79	149	116
199	70	151	132
203	74	142	113
199	79	127	102
200	76	125	102
199	78	129	90
197	79	134	97
196	83	137	101
200	73	129	118
196	76	135	124
199	72	130	130
199	77	131	104
199	70	130	117
202	67	124	124
196	66	136	124
198	76	130	104
205	68	117	117
196	67	135	118
200	62	126	126
200	61	127	127
200	73	127	102
206	62	114	114
217	63	92	92
215	58	74	92
211	57	66	95
212	55	63	98
213	53	63	98
213	53	63	97
213	56	63	97
213	61	62	94
210	64	68	93
207	65	71	91
202	65	81	92
208	65	69	87
204	63	78	68
202	67	84	65
210	63	85	74
207	66	91	71
206	65	92	72
193	65	82	73
196	66	78	70
193	65	85	74
193	66	87	71
192	65	90	63
187	64	101	60
306	89	52	97
303	89	57	96
306	85	59	100
302	83	51	103
298	86	59	98
297	86	61	102
298	90	59	91
298	96	59	84
301	99	63	81
297	102	72	82
298	108	68	77
296	111	73	73
291	110	84	73
291	114	90	70
291	116	91	64
293	115	88	61
287	113	98	65
287	113	97	64
280	109	106	70
284	111	99	69
285	112	103	66
289	111	104	66
290	112	105	67
290	112	105	67
291	112	104	67
291	112	107	67
292	111	105	68
292	111	106	68
289	110	114	68
292	111	109	71
293	111	109	71
293	113	109	70
288	113	118	70
292	111	113	73
292	114	112	73
293	115	112	73
289	117	121	72
292	118	126	75
292	118	120	78
299	118	117	78
298	121	115	77
303	117	113	84
304	120	112	78
310	120	108	84
310	117	109	89
317	121	108	88
316	120	107	90
321	120	98	90
322	117	103	95
322	122	99	88
327	119	97	94
328	119	96	96
328	118	97	97
333	120	97	97
335	121	93	98
341	122	96	96
341	123	96	96
348	122	97	97
348	121	97	97
348	124	98	98
347	123	98	98
356	125	99	99
352	124	99	99
352	125	100	100
361	127	100	100
357	130	101	101
359	131	101	101
358	132	102	102
358	134	102	102
365	133	103	103
365	136	103	103
367	137	99	104
365	138	102	102
367	142	97	102
372	146	100	100
374	151	96	90
376	149	93	93
375	152	94	94
375	159	94	94
384	152	95	108
377	160	102	102
382	159	92	102
379	154	97	111
396	159	83	105
402	164	75	93
412	43	67	316
421	170	48	97
410	161	69	104
275	43	204	316
313	151	127	100
417	169	62	90
416	63	60	296
178	158	301	107
283	171	91	80
157	121	178	98
208	124	106	96
171	128	181	94
259	130	75	87
256	136	81	81
257	132	82	82
256	131	82	65
233	134	111	66
230	128	115	68
232	113	102	89
240	120	84	77
233	116	81	81
228	126	81	65
226	122	73	73
227	126	58	58
220	125	47	59
210	123	42	70
207	48	36	220
127	120	120	144
132	126	105	132
138	133	95	118
127	129	106	142
129	139	99	123
125	137	111	127
134	153	95	95
130	164	96	96
129	177	96	96
132	179	97	111
133	183	83	104
127	190	93	112
132	185	82	118
134	198	79	99
130	198	71	102
138	213	68	85
129	215	88	76
135	212	82	73
148	202	78	69
149	200	85	66
147	202	90	60
152	199	99	59
152	198	98	61
158	195	104	62
160	188	130	64
167	184	138	61
167	173	148	74
167	173	148	70
167	162	146	82
166	154	146	88
165	149	136	91
166	144	128	97
166	136	112	112
128	132	150	113
0	122	464	131
133	124	198	123
57	128	157	114
0	133	211	141
0	144	186	138
0	136	184	158
0	153	164	137
0	140	167	162
0	133	165	173
0	134	166	170
1	119	161	186
0	112	163	199
0	112	152	200
0	112	152	198
0	125	163	216
0	118	176	227
0	122	188	222
0	113	223	227
18	107	226	226
30	113	226	211
47	105	232	207
84	101	220	195
91	84	227	208
98	89	231	196
105	85	233	190
107	82	241	195
104	83	244	196
104	86	246	195
107	89	247	195
108	94	252	198
106	104	257	193
110	117	263	178
109	129	271	174
109	135	270	174
112	134	269	174
127	132	267	173
133	143	268	173
136	142	261	172
135	141	269	170
138	139	270	172
140	137	272	173
139	135	271	174
139	134	270	174
140	132	274	174
142	130	276	175
138	131	271	176
136	131	272	175
135	129	272	175
129	128	269	175
125	127	274	174
127	125	272	175
129	124	271	175
134	117	275	175
136	115	271	176
140	117	263	175
148	135	246	144
145	124	252	168
133	127	276	165
128	125	286	171
144	132	254	161
135	130	271	162
108	126	281	168
114	121	269	175
92	124	268	174
92	116	266	188
83	112	270	179
91	112	253	177
84	104	267	189
82	107	271	180
81	97	272	197
63	106	279	186
39	114	288	183
51	115	263	184
50	113	265	191
59	117	248	181
52	108	261	202
61	122	242	171
46	92	273	205
27	154	158	135
41	141	130	146
43	144	125	138
46	154	120	132
48	147	126	138
43	157	132	132
29	148	133	145
24	160	139	129
21	151	141	135
13	156	143	132
