574	185	120	84
576	189	121	83
578	193	120	85
580	200	120	87
582	211	120	87
581	210	119	85
584	221	119	87
586	231	118	85
587	240	118	86
590	250	114	84
590	249	115	85
592	256	115	83
595	261	113	82
597	264	113	81
600	262	110	80
600	263	110	80
602	263	108	77
602	257	107	77
603	253	107	79
604	250	105	77
605	251	105	76
605	246	105	77
604	243	105	77
604	243	105	76
605	243	103	76
604	243	103	76
603	244	103	76
600	248	102	75
596	250	104	77
593	258	103	77
592	258	103	78
591	270	102	80
591	288	99	79
590	311	97	88
588	343	97	93
587	341	98	92
583	380	101	102
587	425	95	112
581	479	99	118
581	536	98	115
580	536	98	116
582	588	95	102
